timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
45000,39.05,59.38,15.99,0.91,0.95,0.79,0.12
45100,39.05,59.38,15.99,0.91,0.95,0.79,0.12
45200,39.05,59.38,15.99,0.91,0.95,0.79,0.12
45300,39.69,60.65,16.29,0.91,0.95,0.79,0.12
45400,38.41,58.12,15.69,0.91,0.95,0.79,0.12
45500,39.05,59.38,15.99,0.91,0.95,0.79,0.12
45600,38.41,58.12,15.69,0.91,0.95,0.79,0.12
45700,39.05,59.38,15.99,0.91,0.95,0.79,0.12
45800,39.05,59.38,15.99,0.91,0.95,0.79,0.12
45900,39.69,60.65,16.29,0.91,0.95,0.79,0.12
46000,39.69,60.65,16.29,0.91,0.95,0.78,0.12
46100,39.69,60.65,16.29,0.91,0.95,0.79,0.12
46200,39.69,60.65,16.29,0.90,0.95,0.79,0.12
46300,38.41,58.12,15.69,0.90,0.95,0.78,0.12
46400,38.41,58.12,15.69,0.90,0.95,0.78,0.12
46500,38.41,58.12,15.69,0.90,0.95,0.78,0.12
46600,38.41,58.12,15.69,0.90,0.95,0.78,0.12
46700,39.05,59.38,15.99,0.90,0.95,0.78,0.12
46800,39.05,59.38,15.99,0.90,0.95,0.78,0.12
46900,38.41,58.12,15.69,0.90,0.95,0.78,0.12
47000,38.41,58.12,15.69,0.90,0.95,0.78,0.12
47100,38.41,58.12,15.69,0.90,0.95,0.78,0.12
47200,38.41,58.12,15.69,0.90,0.95,0.78,0.12
47300,39.05,59.38,15.99,0.90,0.95,0.78,0.12
47400,39.69,60.65,16.29,0.90,0.95,0.78,0.12
47500,39.69,60.65,16.29,0.90,0.95,0.78,0.12
47600,38.41,58.12,15.69,0.90,0.95,0.78,0.12
47700,38.41,58.12,15.69,0.90,0.95,0.78,0.12
47800,38.41,58.12,15.69,0.90,0.95,0.78,0.11
47900,38.41,58.12,15.69,0.90,0.95,0.78,0.11
48000,40.33,61.94,16.58,0.90,0.95,0.78,0.11
48100,38.41,58.12,15.69,0.90,0.95,0.78,0.11
48200,38.41,58.12,15.69,0.90,0.95,0.78,0.11
48300,38.41,58.12,15.69,0.90,0.95,0.78,0.11
48400,38.41,58.12,15.69,0.90,0.95,0.78,0.11
48500,37.78,56.87,15.40,0.90,0.95,0.78,0.11
48600,39.69,60.65,16.29,0.90,0.95,0.78,0.11
48700,38.41,58.12,15.69,0.90,0.95,0.78,0.11
48800,38.41,58.12,15.69,0.90,0.95,0.77,0.11
48900,38.41,58.12,15.69,0.90,0.95,0.77,0.11
49000,39.05,59.38,15.99,0.90,0.95,0.77,0.11
49100,40.33,61.94,16.58,0.90,0.95,0.77,0.11
49200,37.78,56.87,15.40,0.90,0.95,0.77,0.11
49300,38.41,58.12,15.69,0.90,0.95,0.77,0.11
49400,38.41,58.12,15.69,0.89,0.95,0.77,0.11
49500,37.78,56.87,15.40,0.90,0.95,0.77,0.11
49600,37.78,56.87,15.40,0.89,0.95,0.77,0.11
49700,37.78,56.87,15.40,0.89,0.95,0.77,0.11
49800,37.78,56.87,15.40,0.89,0.95,0.77,0.11
49900,38.41,58.12,15.69,0.89,0.95,0.77,0.11
50000,37.78,56.87,15.40,0.89,0.95,0.77,0.11
50100,39.05,59.38,15.99,0.89,0.95,0.77,0.11
50200,38.41,58.12,15.69,0.89,0.95,0.77,0.11
50300,37.78,56.87,15.40,0.89,0.95,0.77,0.11
50400,37.78,56.87,15.40,0.89,0.95,0.77,0.11
50500,39.05,59.38,15.99,0.89,0.95,0.77,0.11
50600,40.33,61.94,16.58,0.89,0.95,0.77,0.11
50700,37.78,56.87,15.40,0.89,0.95,0.77,0.11
50800,37.78,56.87,15.40,0.90,0.95,0.77,0.11
50900,38.41,58.12,15.69,0.89,0.95,0.77,0.11
51000,37.78,56.87,15.40,0.89,0.95,0.77,0.11
51100,37.78,56.87,15.40,0.89,0.95,0.77,0.11
51200,37.15,55.63,15.11,0.89,0.95,0.76,0.11
51300,37.15,55.63,15.11,0.89,0.95,0.77,0.11
51400,37.78,56.87,15.40,0.89,0.95,0.77,0.11
51500,37.78,56.87,15.40,0.89,0.95,0.76,0.11
51600,37.78,56.87,15.40,0.89,0.95,0.76,0.11
51700,37.15,55.63,15.11,0.89,0.95,0.76,0.11
51800,37.78,56.87,15.40,0.89,0.95,0.76,0.11
51900,37.15,55.63,15.11,0.89,0.95,0.76,0.11
52000,38.41,58.12,15.69,0.89,0.95,0.76,0.11
52100,37.15,55.63,15.11,0.89,0.95,0.76,0.11
52200,37.78,56.87,15.40,0.89,0.95,0.76,0.10
52300,37.78,56.87,15.40,0.89,0.95,0.76,0.10
52400,37.15,55.63,15.11,0.89,0.95,0.76,0.11
52500,37.15,55.63,15.11,0.89,0.95,0.76,0.10
52600,37.15,55.63,15.11,0.89,0.95,0.76,0.10
52700,37.15,55.63,15.11,0.89,0.95,0.76,0.10
52800,37.78,56.87,15.40,0.89,0.95,0.76,0.10
52900,37.78,56.87,15.40,0.89,0.95,0.76,0.10
53000,36.52,54.40,14.82,0.89,0.95,0.76,0.10
53100,39.05,59.38,15.99,0.89,0.95,0.76,0.10
53200,36.52,54.40,14.82,0.89,0.95,0.75,0.10
53300,37.15,55.63,15.11,0.89,0.95,0.75,0.10
53400,37.15,55.63,15.11,0.89,0.95,0.75,0.10
53500,36.52,54.40,14.82,0.89,0.95,0.75,0.10
53600,36.52,54.40,14.82,0.89,0.95,0.75,0.10
53700,38.41,58.12,15.69,0.89,0.95,0.75,0.10
53800,38.41,58.12,15.69,0.88,0.95,0.75,0.10
53900,39.69,60.65,16.29,0.88,0.95,0.75,0.10
54000,38.41,58.12,15.69,0.88,0.95,0.75,0.10
54100,36.52,54.40,14.82,0.88,0.95,0.75,0.10
54200,35.90,53.19,14.53,0.88,0.95,0.74,0.10
54300,35.90,53.19,14.53,0.88,0.95,0.74,0.10
54400,36.52,54.40,14.82,0.88,0.95,0.74,0.10
54500,35.90,53.19,14.53,0.88,0.95,0.74,0.10
54600,37.15,55.63,15.11,0.88,0.95,0.74,0.10
54700,37.15,55.63,15.11,0.88,0.95,0.74,0.10
54800,35.90,53.19,14.53,0.88,0.95,0.74,0.10
54900,35.90,53.19,14.53,0.88,0.95,0.74,0.10
55000,35.90,53.19,14.53,0.88,0.95,0.74,0.10
55100,35.90,53.19,14.53,0.88,0.95,0.74,0.10
55200,35.90,53.19,14.53,0.88,0.95,0.74,0.10
55300,35.90,53.19,14.53,0.88,0.95,0.74,0.10
55400,36.52,54.40,14.82,0.88,0.95,0.74,0.10
55500,36.52,54.40,14.82,0.88,0.95,0.74,0.10
55600,35.90,53.19,14.53,0.88,0.95,0.74,0.10
55700,37.15,55.63,15.11,0.88,0.95,0.74,0.10
55800,36.52,54.40,14.82,0.88,0.95,0.74,0.10
55900,35.90,53.19,14.53,0.88,0.95,0.74,0.10
56000,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56100,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56200,35.90,53.19,14.53,0.88,0.95,0.74,0.10
56300,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56400,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56500,35.90,53.19,14.53,0.88,0.95,0.74,0.10
56600,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56700,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56800,35.27,51.99,14.25,0.88,0.95,0.74,0.10
56900,35.90,53.19,14.53,0.88,0.95,0.73,0.10
57000,34.66,50.80,13.97,0.88,0.95,0.73,0.10
57100,35.90,53.19,14.53,0.88,0.95,0.73,0.10
57200,34.66,50.80,13.97,0.88,0.95,0.73,0.10
57300,34.66,50.80,13.97,0.88,0.95,0.73,0.10
57400,35.90,53.19,14.53,0.88,0.95,0.73,0.10
57500,35.27,51.99,14.25,0.88,0.95,0.73,0.10
57600,35.90,53.19,14.53,0.88,0.95,0.73,0.10
57700,35.27,51.99,14.25,0.88,0.95,0.73,0.10
57800,34.66,50.80,13.97,0.88,0.95,0.73,0.10
57900,34.66,50.80,13.97,0.88,0.95,0.73,0.10
58000,34.66,50.80,13.97,0.88,0.95,0.73,0.10
58100,34.66,50.80,13.97,0.88,0.95,0.73,0.10
58200,34.66,50.80,13.97,0.88,0.95,0.73,0.10
58300,32.82,47.30,13.13,0.88,0.95,0.73,0.10
58400,34.04,49.62,13.69,0.88,0.95,0.73,0.10
58500,34.66,50.80,13.97,0.88,0.95,0.73,0.10
58600,34.04,49.62,13.69,0.88,0.95,0.73,0.10
58700,34.04,49.62,13.69,0.88,0.95,0.73,0.10
58800,34.66,50.80,13.97,0.88,0.95,0.73,0.10
58900,34.66,50.80,13.97,0.88,0.95,0.73,0.10
59000,34.04,49.62,13.69,0.88,0.95,0.73,0.10
59100,33.43,48.46,13.41,0.88,0.95,0.73,0.10
59200,34.04,49.62,13.69,0.88,0.95,0.73,0.10
59300,34.66,50.80,13.97,0.88,0.95,0.73,0.10
59400,34.04,49.62,13.69,0.88,0.95,0.73,0.10
59500,34.04,49.62,13.69,0.88,0.95,0.73,0.10
59600,35.27,51.99,14.25,0.88,0.95,0.73,0.10
59700,34.04,49.62,13.69,0.88,0.95,0.73,0.10
59800,34.66,50.80,13.97,0.88,0.95,0.73,0.10
59900,34.04,49.62,13.69,0.88,0.95,0.73,0.10
60000,34.66,50.80,13.97,0.88,0.95,0.73,0.10
60100,34.04,49.62,13.69,0.88,0.95,0.73,0.10
60200,34.66,50.80,13.97,0.88,0.95,0.72,0.10
60300,34.04,49.62,13.69,0.88,0.95,0.72,0.10
60400,34.66,50.80,13.97,0.88,0.95,0.72,0.10
60500,34.66,50.80,13.97,0.88,0.95,0.72,0.10
60600,34.66,50.80,13.97,0.88,0.95,0.72,0.10
60700,34.04,49.62,13.69,0.88,0.95,0.72,0.09
60800,33.43,48.46,13.41,0.88,0.95,0.72,0.09
60900,34.04,49.62,13.69,0.88,0.95,0.72,0.09
61000,32.21,46.16,12.86,0.88,0.95,0.72,0.09
61100,33.43,48.46,13.41,0.88,0.95,0.72,0.09
61200,34.04,49.62,13.69,0.88,0.95,0.72,0.09
61300,33.43,48.46,13.41,0.88,0.95,0.72,0.09
61400,33.43,48.46,13.41,0.88,0.95,0.72,0.09
61500,33.43,48.46,13.41,0.88,0.95,0.72,0.09
61600,34.04,49.62,13.69,0.88,0.95,0.72,0.10
61700,33.43,48.46,13.41,0.88,0.95,0.72,0.09
61800,34.04,49.62,13.69,0.88,0.95,0.72,0.10
61900,32.82,47.30,13.13,0.88,0.95,0.72,0.10
62000,32.82,47.30,13.13,0.88,0.95,0.72,0.10
62100,33.43,48.46,13.41,0.88,0.95,0.72,0.09
62200,32.82,47.30,13.13,0.88,0.95,0.72,0.09
62300,32.82,47.30,13.13,0.88,0.95,0.72,0.09
62400,32.82,47.30,13.13,0.88,0.95,0.72,0.09
62500,32.82,47.30,13.13,0.88,0.95,0.72,0.09
62600,32.82,47.30,13.13,0.88,0.95,0.72,0.10
62700,34.04,49.62,13.69,0.88,0.95,0.72,0.09
62800,32.82,47.30,13.13,0.88,0.95,0.72,0.09
62900,34.04,49.62,13.69,0.88,0.95,0.72,0.09
63000,32.82,47.30,13.13,0.88,0.95,0.72,0.09
63100,33.43,48.46,13.41,0.88,0.95,0.72,0.10
63200,33.43,48.46,13.41,0.88,0.95,0.72,0.10
63300,33.43,48.46,13.41,0.88,0.95,0.72,0.10
63400,32.82,47.30,13.13,0.88,0.95,0.72,0.10
63500,32.82,47.30,13.13,0.88,0.95,0.72,0.10
