timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
45000,54.48,91.78,23.32,0.95,0.81,0.96,0.67
45100,51.68,85.67,21.97,0.95,0.81,0.97,0.67
45200,51.68,85.67,21.97,0.95,0.81,0.96,0.67
45300,51.68,85.67,21.97,0.95,0.81,0.96,0.67
45400,51.68,85.67,21.97,0.95,0.81,0.96,0.67
45500,52.38,87.18,22.30,0.95,0.81,0.96,0.67
45600,51.68,85.67,21.97,0.95,0.81,0.96,0.67
45700,51.68,85.67,21.97,0.95,0.81,0.96,0.67
45800,51.68,85.67,21.97,0.95,0.81,0.96,0.67
45900,51.68,85.67,21.97,0.95,0.81,0.96,0.67
46000,51.68,85.67,21.97,0.95,0.81,0.96,0.67
46100,52.38,87.18,22.30,0.95,0.81,0.96,0.67
46200,50.99,84.18,21.64,0.96,0.81,0.96,0.67
46300,52.38,87.18,22.30,0.96,0.81,0.96,0.68
46400,50.99,84.18,21.64,0.96,0.81,0.96,0.68
46500,51.68,85.67,21.97,0.96,0.81,0.97,0.68
46600,50.99,84.18,21.64,0.95,0.81,0.96,0.68
46700,50.99,84.18,21.64,0.96,0.81,0.96,0.68
46800,50.99,84.18,21.64,0.96,0.81,0.96,0.68
46900,51.68,85.67,21.97,0.96,0.81,0.96,0.68
47000,51.68,85.67,21.97,0.96,0.81,0.96,0.68
47100,50.99,84.18,21.64,0.96,0.81,0.96,0.68
47200,50.99,84.18,21.64,0.96,0.81,0.96,0.68
47300,50.99,84.18,21.64,0.95,0.81,0.96,0.68
47400,50.99,84.18,21.64,0.95,0.81,0.96,0.68
47500,50.99,84.18,21.64,0.95,0.81,0.96,0.68
47600,51.68,85.67,21.97,0.95,0.81,0.96,0.67
47700,51.68,85.67,21.97,0.95,0.81,0.96,0.67
47800,50.30,82.69,21.30,0.95,0.81,0.96,0.67
47900,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48000,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48100,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48200,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48300,49.62,81.22,20.98,0.95,0.81,0.96,0.67
48400,53.07,88.70,22.64,0.95,0.81,0.96,0.67
48500,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48600,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48700,50.30,82.69,21.30,0.95,0.81,0.96,0.67
48800,50.99,84.18,21.64,0.95,0.81,0.96,0.67
48900,49.62,81.22,20.98,0.95,0.81,0.96,0.66
49000,50.30,82.69,21.30,0.95,0.81,0.96,0.66
49100,49.62,81.22,20.98,0.95,0.81,0.96,0.66
49200,50.99,84.18,21.64,0.95,0.81,0.96,0.66
49300,50.30,82.69,21.30,0.95,0.81,0.96,0.66
49400,50.30,82.69,21.30,0.95,0.81,0.96,0.66
49500,49.62,81.22,20.98,0.95,0.81,0.96,0.66
49600,49.62,81.22,20.98,0.95,0.81,0.96,0.65
49700,49.62,81.22,20.98,0.95,0.81,0.96,0.65
49800,52.38,87.18,22.30,0.95,0.81,0.96,0.65
49900,48.94,79.77,20.65,0.95,0.81,0.96,0.65
50000,48.94,79.77,20.65,0.95,0.81,0.96,0.65
50100,48.94,79.77,20.65,0.95,0.81,0.96,0.64
50200,49.62,81.22,20.98,0.95,0.81,0.96,0.64
50300,48.94,79.77,20.65,0.95,0.81,0.96,0.64
50400,49.62,81.22,20.98,0.95,0.81,0.96,0.64
50500,48.94,79.77,20.65,0.95,0.81,0.96,0.64
50600,48.94,79.77,20.65,0.95,0.81,0.96,0.64
50700,49.62,81.22,20.98,0.95,0.81,0.96,0.64
50800,48.94,79.77,20.65,0.95,0.81,0.96,0.63
50900,48.94,79.77,20.65,0.95,0.81,0.96,0.63
51000,49.62,81.22,20.98,0.95,0.81,0.96,0.63
51100,48.94,79.77,20.65,0.95,0.81,0.96,0.63
51200,48.94,79.77,20.65,0.95,0.82,0.96,0.63
51300,48.26,78.32,20.32,0.95,0.82,0.96,0.63
51400,48.26,78.32,20.32,0.95,0.81,0.96,0.63
51500,48.26,78.32,20.32,0.95,0.81,0.96,0.63
51600,48.94,79.77,20.65,0.95,0.82,0.96,0.62
51700,48.94,79.77,20.65,0.95,0.82,0.96,0.62
51800,48.26,78.32,20.32,0.95,0.82,0.96,0.62
51900,48.26,78.32,20.32,0.95,0.82,0.96,0.62
52000,48.94,79.77,20.65,0.95,0.81,0.96,0.62
52100,48.94,79.77,20.65,0.95,0.82,0.96,0.62
52200,50.99,84.18,21.64,0.95,0.82,0.96,0.62
52300,50.30,82.69,21.30,0.95,0.82,0.95,0.61
52400,50.30,82.69,21.30,0.95,0.82,0.95,0.61
52500,49.62,81.22,20.98,0.94,0.82,0.95,0.61
52600,48.26,78.32,20.32,0.95,0.82,0.95,0.61
52700,46.91,75.47,19.68,0.94,0.82,0.95,0.61
52800,48.94,79.77,20.65,0.95,0.82,0.95,0.61
52900,46.91,75.47,19.68,0.95,0.82,0.95,0.61
53000,46.24,74.06,19.36,0.95,0.82,0.95,0.61
53100,46.91,75.47,19.68,0.95,0.82,0.95,0.61
53200,47.58,76.89,20.00,0.94,0.82,0.95,0.61
53300,48.26,78.32,20.32,0.94,0.82,0.95,0.61
53400,46.91,75.47,19.68,0.95,0.82,0.95,0.61
53500,46.91,75.47,19.68,0.95,0.82,0.95,0.61
53600,49.62,81.22,20.98,0.95,0.82,0.95,0.61
53700,50.30,82.69,21.30,0.94,0.82,0.95,0.60
53800,47.58,76.89,20.00,0.94,0.82,0.95,0.60
53900,48.26,78.32,20.32,0.94,0.82,0.95,0.60
54000,46.24,74.06,19.36,0.94,0.82,0.95,0.60
54100,46.24,74.06,19.36,0.94,0.82,0.95,0.60
54200,48.26,78.32,20.32,0.94,0.82,0.95,0.59
54300,50.99,84.18,21.64,0.94,0.82,0.95,0.58
54400,44.24,69.91,18.42,0.94,0.82,0.95,0.58
54500,44.24,69.91,18.42,0.94,0.82,0.95,0.58
54600,43.58,68.55,18.11,0.94,0.82,0.95,0.58
54700,44.90,71.28,18.73,0.94,0.82,0.95,0.58
54800,43.58,68.55,18.11,0.94,0.82,0.95,0.58
54900,44.90,71.28,18.73,0.94,0.82,0.94,0.58
55000,44.24,69.91,18.42,0.94,0.82,0.94,0.58
55100,43.58,68.55,18.11,0.94,0.82,0.95,0.58
55200,43.58,68.55,18.11,0.94,0.82,0.95,0.58
55300,44.24,69.91,18.42,0.94,0.82,0.95,0.58
55400,44.90,71.28,18.73,0.94,0.82,0.95,0.58
55500,43.58,68.55,18.11,0.94,0.82,0.95,0.58
55600,43.58,68.55,18.11,0.94,0.82,0.94,0.58
55700,43.58,68.55,18.11,0.94,0.82,0.95,0.58
55800,43.58,68.55,18.11,0.94,0.82,0.95,0.58
55900,43.58,68.55,18.11,0.94,0.82,0.94,0.58
56000,44.24,69.91,18.42,0.94,0.82,0.95,0.58
56100,42.92,67.20,17.80,0.94,0.82,0.95,0.58
56200,42.92,67.20,17.80,0.94,0.82,0.94,0.58
56300,43.58,68.55,18.11,0.94,0.82,0.95,0.57
56400,42.92,67.20,17.80,0.94,0.82,0.95,0.57
56500,44.24,69.91,18.42,0.94,0.82,0.94,0.57
56600,42.92,67.20,17.80,0.94,0.82,0.95,0.57
56700,42.92,67.20,17.80,0.94,0.82,0.95,0.57
56800,42.92,67.20,17.80,0.94,0.82,0.94,0.57
56900,42.92,67.20,17.80,0.94,0.82,0.95,0.57
57000,42.92,67.20,17.80,0.94,0.82,0.94,0.57
57100,42.92,67.20,17.80,0.94,0.82,0.94,0.57
57200,42.92,67.20,17.80,0.94,0.82,0.94,0.57
57300,42.27,65.87,17.49,0.94,0.82,0.94,0.57
57400,42.27,65.87,17.49,0.94,0.82,0.94,0.57
57500,42.92,67.20,17.80,0.94,0.82,0.94,0.57
57600,42.92,67.20,17.80,0.94,0.82,0.94,0.57
57700,43.58,68.55,18.11,0.94,0.82,0.94,0.57
57800,42.27,65.87,17.49,0.94,0.82,0.94,0.57
57900,42.27,65.87,17.49,0.94,0.82,0.94,0.57
58000,42.92,67.20,17.80,0.94,0.82,0.94,0.58
58100,42.27,65.87,17.49,0.94,0.82,0.94,0.58
58200,42.27,65.87,17.49,0.94,0.82,0.94,0.58
58300,42.27,65.87,17.49,0.94,0.82,0.94,0.58
58400,42.27,65.87,17.49,0.94,0.82,0.94,0.58
58500,42.27,65.87,17.49,0.94,0.82,0.95,0.58
58600,42.92,67.20,17.80,0.94,0.82,0.95,0.58
58700,42.92,67.20,17.80,0.94,0.82,0.94,0.58
58800,43.58,68.55,18.11,0.94,0.82,0.94,0.58
58900,42.92,67.20,17.80,0.94,0.82,0.94,0.58
59000,42.27,65.87,17.49,0.94,0.82,0.94,0.58
59100,43.58,68.55,18.11,0.94,0.82,0.94,0.58
59200,41.62,64.55,17.19,0.94,0.82,0.94,0.58
59300,41.62,64.55,17.19,0.94,0.82,0.94,0.58
59400,41.62,64.55,17.19,0.94,0.82,0.94,0.57
59500,42.27,65.87,17.49,0.94,0.82,0.94,0.58
59600,41.62,64.55,17.19,0.94,0.82,0.94,0.58
59700,41.62,64.55,17.19,0.94,0.82,0.94,0.58
59800,41.62,64.55,17.19,0.94,0.82,0.94,0.57
59900,41.62,64.55,17.19,0.94,0.82,0.95,0.57
60000,41.62,64.55,17.19,0.94,0.82,0.94,0.58
60100,41.62,64.55,17.19,0.94,0.82,0.94,0.58
60200,41.62,64.55,17.19,0.94,0.82,0.94,0.58
60300,41.62,64.55,17.19,0.94,0.82,0.94,0.58
60400,42.27,65.87,17.49,0.94,0.82,0.95,0.58
60500,40.97,63.23,16.89,0.95,0.82,0.95,0.58
60600,42.27,65.87,17.49,0.95,0.82,0.95,0.58
60700,41.62,64.55,17.19,0.95,0.82,0.95,0.59
60800,41.62,64.55,17.19,0.95,0.82,0.95,0.59
60900,41.62,64.55,17.19,0.95,0.82,0.95,0.59
61000,42.27,65.87,17.49,0.95,0.82,0.95,0.59
61100,42.92,67.20,17.80,0.95,0.82,0.95,0.60
61200,42.27,65.87,17.49,0.95,0.82,0.95,0.60
61300,42.27,65.87,17.49,0.95,0.82,0.95,0.60
61400,42.27,65.87,17.49,0.95,0.82,0.95,0.61
61500,42.92,67.20,17.80,0.95,0.82,0.95,0.61
61600,42.27,65.87,17.49,0.95,0.82,0.95,0.62
61700,42.92,67.20,17.80,0.96,0.82,0.95,0.62
61800,42.92,67.20,17.80,0.96,0.82,0.95,0.62
61900,43.58,68.55,18.11,0.96,0.82,0.95,0.63
62000,44.24,69.91,18.42,0.96,0.82,0.96,0.63
62100,43.58,68.55,18.11,0.96,0.82,0.96,0.63
62200,42.92,67.20,17.80,0.96,0.82,0.96,0.63
62300,43.58,68.55,18.11,0.96,0.82,0.96,0.64
62400,43.58,68.55,18.11,0.96,0.82,0.96,0.64
62500,43.58,68.55,18.11,0.96,0.82,0.96,0.64
62600,44.24,69.91,18.42,0.96,0.82,0.96,0.64
62700,43.58,68.55,18.11,0.96,0.82,0.96,0.64
62800,44.24,69.91,18.42,0.96,0.82,0.96,0.64
62900,44.90,71.28,18.73,0.96,0.82,0.96,0.64
63000,43.58,68.55,18.11,0.96,0.82,0.96,0.64
63100,42.92,67.20,17.80,0.96,0.82,0.96,0.64
63200,44.90,71.28,18.73,0.97,0.82,0.96,0.65
63300,47.58,76.89,20.00,0.97,0.82,0.96,0.65
63400,45.57,72.66,19.05,0.97,0.82,0.96,0.65
63500,45.57,72.66,19.05,0.97,0.82,0.96,0.65
63600,45.57,72.66,19.05,0.97,0.83,0.96,0.65
63700,44.24,69.91,18.42,0.97,0.83,0.96,0.65
63800,46.91,75.47,19.68,0.97,0.82,0.96,0.65
63900,46.91,75.47,19.68,0.97,0.83,0.96,0.65
64000,46.24,74.06,19.36,0.97,0.82,0.96,0.65
64100,46.24,74.06,19.36,0.97,0.82,0.97,0.65
64200,46.24,74.06,19.36,0.97,0.83,0.97,0.65
64300,46.24,74.06,19.36,0.97,0.83,0.97,0.65
64400,46.91,75.47,19.68,0.97,0.83,0.97,0.65
64500,47.58,76.89,20.00,0.97,0.83,0.97,0.65
64600,47.58,76.89,20.00,0.97,0.83,0.97,0.65
64700,47.58,76.89,20.00,0.97,0.83,0.97,0.65
64800,48.26,78.32,20.32,0.97,0.83,0.97,0.65
64900,49.62,81.22,20.98,0.97,0.83,0.97,0.65
65000,47.58,76.89,20.00,0.97,0.83,0.97,0.65
65100,48.26,78.32,20.32,0.97,0.83,0.97,0.65
65200,48.26,78.32,20.32,0.97,0.83,0.97,0.65
65300,48.94,79.77,20.65,0.97,0.83,0.97,0.65
65400,48.26,78.32,20.32,0.97,0.83,0.97,0.65
65500,48.94,79.77,20.65,0.97,0.83,0.97,0.65
65600,48.94,79.77,20.65,0.97,0.83,0.97,0.65
65700,48.94,79.77,20.65,0.97,0.83,0.97,0.65
65800,48.94,79.77,20.65,0.97,0.83,0.97,0.65
65900,48.94,79.77,20.65,0.97,0.83,0.97,0.65
66000,48.94,79.77,20.65,0.97,0.83,0.97,0.65
66100,50.30,82.69,21.30,0.97,0.83,0.97,0.65
66200,49.62,81.22,20.98,0.97,0.83,0.97,0.65
66300,49.62,81.22,20.98,0.97,0.83,0.97,0.65
66400,50.30,82.69,21.30,0.97,0.83,0.97,0.65
66500,50.30,82.69,21.30,0.97,0.83,0.97,0.65
66600,50.30,82.69,21.30,0.98,0.83,0.97,0.65
66700,50.99,84.18,21.64,0.97,0.83,0.97,0.65
66800,52.38,87.18,22.30,0.97,0.83,0.97,0.65
66900,50.99,84.18,21.64,0.98,0.83,0.97,0.65
67000,50.99,84.18,21.64,0.98,0.83,0.97,0.65
67100,51.68,85.67,21.97,0.98,0.83,0.97,0.65
67200,52.38,87.18,22.30,0.98,0.83,0.97,0.65
67300,51.68,85.67,21.97,0.98,0.83,0.97,0.65
67400,51.68,85.67,21.97,0.98,0.83,0.97,0.65
67500,51.68,85.67,21.97,0.98,0.83,0.97,0.65
67600,52.38,87.18,22.30,0.98,0.83,0.97,0.65
67700,53.07,88.70,22.64,0.98,0.83,0.97,0.65
67800,52.38,87.18,22.30,0.98,0.83,0.97,0.65
67900,52.38,87.18,22.30,0.98,0.83,0.97,0.65
68000,52.38,87.18,22.30,0.98,0.83,0.97,0.64
68100,53.07,88.70,22.64,0.98,0.83,0.97,0.64
68200,53.07,88.70,22.64,0.98,0.83,0.97,0.65
68300,54.48,91.78,23.32,0.98,0.83,0.97,0.64
68400,53.77,90.23,22.98,0.98,0.83,0.97,0.65
68500,54.48,91.78,23.32,0.98,0.83,0.97,0.64
68600,53.77,90.23,22.98,0.98,0.83,0.97,0.64
68700,54.48,91.78,23.32,0.98,0.83,0.97,0.64
68800,55.18,93.33,23.66,0.98,0.83,0.97,0.64
68900,54.48,91.78,23.32,0.98,0.83,0.97,0.64
69000,54.48,91.78,23.32,0.98,0.83,0.97,0.64
69100,55.18,93.33,23.66,0.98,0.83,0.97,0.64
69200,55.18,93.33,23.66,0.98,0.83,0.97,0.64
69300,55.18,93.33,23.66,0.98,0.83,0.97,0.64
69400,55.89,94.90,24.01,0.98,0.83,0.97,0.64
69500,55.89,94.90,24.01,0.98,0.83,0.97,0.64
69600,55.89,94.90,24.01,0.98,0.83,0.97,0.64
69700,55.89,94.90,24.01,0.98,0.83,0.97,0.64
69800,55.89,94.90,24.01,0.98,0.83,0.98,0.64
69900,56.60,96.49,24.35,0.98,0.84,0.97,0.64
70000,55.89,94.90,24.01,0.98,0.84,0.97,0.64
70100,56.60,96.49,24.35,0.98,0.83,0.97,0.64
70200,56.60,96.49,24.35,0.98,0.84,0.98,0.64
70300,57.32,98.08,24.70,0.98,0.84,0.97,0.64
70400,56.60,96.49,24.35,0.98,0.84,0.97,0.64
70500,57.32,98.08,24.70,0.98,0.84,0.98,0.64
70600,57.32,98.08,24.70,0.98,0.84,0.98,0.64
70700,57.32,98.08,24.70,0.98,0.84,0.97,0.64
70800,58.03,99.69,25.05,0.98,0.84,0.97,0.64
70900,57.32,98.08,24.70,0.98,0.84,0.97,0.64
71000,57.32,98.08,24.70,0.98,0.84,0.98,0.64
71100,58.75,101.31,25.40,0.98,0.84,0.98,0.64
71200,58.75,101.31,25.40,0.98,0.84,0.98,0.63
71300,58.03,99.69,25.05,0.98,0.84,0.98,0.64
71400,58.75,101.31,25.40,0.98,0.84,0.98,0.64
71500,59.48,102.94,25.76,0.98,0.84,0.98,0.64
71600,58.75,101.31,25.40,0.98,0.84,0.97,0.63
71700,58.75,101.31,25.40,0.98,0.84,0.97,0.64
71800,58.75,101.31,25.40,0.98,0.84,0.98,0.64
71900,58.75,101.31,25.40,0.98,0.84,0.98,0.64
72000,58.75,101.31,25.40,0.98,0.84,0.98,0.63
72100,59.48,102.94,25.76,0.98,0.84,0.98,0.63
72200,58.75,101.31,25.40,0.98,0.84,0.98,0.63
72300,60.20,104.59,26.11,0.98,0.84,0.98,0.63
72400,59.48,102.94,25.76,0.98,0.84,0.98,0.63
72500,60.93,106.25,26.47,0.98,0.84,0.98,0.63
72600,60.20,104.59,26.11,0.98,0.84,0.98,0.63
72700,60.93,106.25,26.47,0.98,0.84,0.98,0.63
72800,60.20,104.59,26.11,0.98,0.84,0.98,0.63
72900,60.20,104.59,26.11,0.98,0.84,0.98,0.63
73000,60.93,106.25,26.47,0.98,0.84,0.98,0.64
73100,60.93,106.25,26.47,0.98,0.84,0.98,0.63
73200,60.93,106.25,26.47,0.98,0.84,0.98,0.63
73300,60.93,106.25,26.47,0.98,0.84,0.98,0.64
73400,61.66,107.92,26.83,0.98,0.84,0.98,0.63
73500,61.66,107.92,26.83,0.98,0.84,0.98,0.63
73600,61.66,107.92,26.83,0.98,0.84,0.98,0.63
73700,61.66,107.92,26.83,0.98,0.84,0.98,0.63
73800,61.66,107.92,26.83,0.98,0.84,0.98,0.63
73900,60.93,106.25,26.47,0.98,0.84,0.98,0.63
74000,62.40,109.60,27.20,0.98,0.84,0.98,0.63
74100,63.13,111.30,27.56,0.98,0.84,0.98,0.63
74200,62.40,109.60,27.20,0.98,0.84,0.98,0.63
74300,62.40,109.60,27.20,0.98,0.84,0.98,0.63
74400,61.66,107.92,26.83,0.98,0.84,0.98,0.64
74500,63.13,111.30,27.56,0.98,0.84,0.98,0.63
74600,60.93,106.25,26.47,0.98,0.84,0.98,0.63
74700,63.13,111.30,27.56,0.98,0.84,0.98,0.63
74800,63.13,111.30,27.56,0.98,0.84,0.98,0.63
74900,64.62,114.73,28.30,0.98,0.84,0.98,0.63
75000,63.87,113.01,27.93,0.98,0.84,0.98,0.63
75100,63.87,113.01,27.93,0.98,0.84,0.98,0.63
75200,63.87,113.01,27.93,0.98,0.84,0.98,0.64
75300,64.62,114.73,28.30,0.98,0.84,0.98,0.64
75400,64.62,114.73,28.30,0.98,0.84,0.98,0.63
75500,64.62,114.73,28.30,0.98,0.85,0.98,0.63
75600,65.36,116.47,28.67,0.98,0.84,0.98,0.63
75700,64.62,114.73,28.30,0.98,0.85,0.98,0.63
75800,66.11,118.22,29.04,0.98,0.85,0.98,0.63
75900,64.62,114.73,28.30,0.98,0.85,0.98,0.63
76000,65.36,116.47,28.67,0.98,0.85,0.98,0.63
76100,65.36,116.47,28.67,0.98,0.85,0.98,0.63
76200,66.11,118.22,29.04,0.98,0.85,0.98,0.64
76300,66.11,118.22,29.04,0.98,0.85,0.98,0.63
76400,65.36,116.47,28.67,0.98,0.85,0.98,0.63
76500,67.62,121.75,29.79,0.98,0.85,0.98,0.64
76600,66.11,118.22,29.04,0.98,0.85,0.98,0.64
76700,66.11,118.22,29.04,0.98,0.85,0.98,0.63
76800,66.11,118.22,29.04,0.98,0.85,0.98,0.64
76900,66.86,119.98,29.41,0.98,0.85,0.98,0.63
77000,66.11,118.22,29.04,0.98,0.85,0.98,0.63
77100,66.11,118.22,29.04,0.98,0.85,0.98,0.63
77200,66.11,118.22,29.04,0.98,0.85,0.98,0.63
77300,68.38,123.54,30.17,0.98,0.85,0.98,0.63
77400,66.86,119.98,29.41,0.98,0.85,0.98,0.63
77500,66.86,119.98,29.41,0.98,0.85,0.98,0.63
77600,69.90,127.16,30.93,0.98,0.85,0.98,0.63
77700,68.38,123.54,30.17,0.98,0.85,0.98,0.63
77800,69.14,125.34,30.55,0.98,0.85,0.98,0.63
77900,67.62,121.75,29.79,0.98,0.85,0.98,0.63
78000,67.62,121.75,29.79,0.98,0.85,0.98,0.63
78100,67.62,121.75,29.79,0.98,0.85,0.98,0.63
78200,68.38,123.54,30.17,0.98,0.85,0.98,0.63
78300,68.38,123.54,30.17,0.98,0.85,0.98,0.63
78400,69.14,125.34,30.55,0.98,0.85,0.98,0.63
78500,69.90,127.16,30.93,0.98,0.85,0.98,0.63
78600,69.14,125.34,30.55,0.98,0.85,0.98,0.63
78700,69.14,125.34,30.55,0.98,0.85,0.98,0.63
78800,69.14,125.34,30.55,0.98,0.85,0.98,0.63
78900,69.14,125.34,30.55,0.98,0.85,0.98,0.63
79000,69.90,127.16,30.93,0.98,0.85,0.98,0.63
79100,70.67,128.98,31.32,0.98,0.85,0.98,0.63
79200,69.90,127.16,30.93,0.98,0.85,0.98,0.63
79300,70.67,128.98,31.32,0.98,0.85,0.98,0.63
79400,67.62,121.75,29.79,0.98,0.85,0.98,0.63
79500,69.90,127.16,30.93,0.98,0.85,0.98,0.63
79600,69.90,127.16,30.93,0.98,0.86,0.98,0.63
79700,69.90,127.16,30.93,0.98,0.85,0.98,0.63
79800,69.90,127.16,30.93,0.98,0.86,0.98,0.63
79900,70.67,128.98,31.32,0.98,0.86,0.98,0.63
80000,71.44,130.82,31.70,0.98,0.86,0.98,0.63
80100,70.67,128.98,31.32,0.98,0.86,0.98,0.63
80200,70.67,128.98,31.32,0.98,0.86,0.98,0.63
80300,71.44,130.82,31.70,0.98,0.86,0.98,0.64
80400,70.67,128.98,31.32,0.98,0.86,0.98,0.63
80500,70.67,128.98,31.32,0.98,0.86,0.98,0.63
80600,71.44,130.82,31.70,0.98,0.86,0.98,0.63
80700,72.21,132.68,32.09,0.98,0.86,0.98,0.63
80800,72.21,132.68,32.09,0.98,0.86,0.98,0.63
80900,72.99,134.54,32.48,0.98,0.86,0.98,0.64
81000,72.99,134.54,32.48,0.98,0.86,0.98,0.63
81100,72.21,132.68,32.09,0.98,0.86,0.98,0.63
81200,72.21,132.68,32.09,0.98,0.86,0.98,0.64
81300,74.55,138.32,33.27,0.98,0.86,0.98,0.63
81400,75.33,140.23,33.67,0.98,0.86,0.98,0.64
81500,72.99,134.54,32.48,0.98,0.86,0.98,0.63
81600,72.99,134.54,32.48,0.98,0.86,0.98,0.64
81700,72.99,134.54,32.48,0.98,0.86,0.98,0.63
81800,74.55,138.32,33.27,0.98,0.86,0.98,0.63
81900,73.77,136.43,32.88,0.98,0.86,0.98,0.64
82000,75.33,140.23,33.67,0.98,0.86,0.98,0.63
82100,75.33,140.23,33.67,0.98,0.86,0.98,0.63
82200,73.77,136.43,32.88,0.98,0.86,0.98,0.63
82300,75.33,140.23,33.67,0.98,0.86,0.98,0.63
82400,74.55,138.32,33.27,0.98,0.86,0.98,0.63
82500,73.77,136.43,32.88,0.98,0.86,0.98,0.63
82600,75.33,140.23,33.67,0.98,0.86,0.98,0.63
82700,74.55,138.32,33.27,0.98,0.86,0.98,0.63
82800,74.55,138.32,33.27,0.98,0.87,0.98,0.63
82900,74.55,138.32,33.27,0.98,0.86,0.98,0.63
83000,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83100,75.33,140.23,33.67,0.98,0.86,0.98,0.63
83200,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83300,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83400,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83500,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83600,75.33,140.23,33.67,0.98,0.87,0.98,0.63
83700,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83800,74.55,138.32,33.27,0.98,0.87,0.98,0.63
83900,74.55,138.32,33.27,0.98,0.87,0.98,0.63
84000,75.33,140.23,33.67,0.98,0.87,0.98,0.63
84100,75.33,140.23,33.67,0.98,0.87,0.98,0.63
84200,75.33,140.23,33.67,0.98,0.87,0.98,0.63
84300,75.33,140.23,33.67,0.98,0.87,0.98,0.62
84400,75.33,140.23,33.67,0.98,0.87,0.98,0.63
84500,74.55,138.32,33.27,0.98,0.87,0.98,0.62
84600,74.55,138.32,33.27,0.98,0.87,0.98,0.62
84700,76.12,142.15,34.07,0.98,0.87,0.98,0.62
84800,75.33,140.23,33.67,0.98,0.87,0.98,0.62
84900,75.33,140.23,33.67,0.98,0.87,0.98,0.62
85000,74.55,138.32,33.27,0.98,0.87,0.98,0.62
85100,76.12,142.15,34.07,0.98,0.87,0.98,0.62
85200,75.33,140.23,33.67,0.98,0.87,0.98,0.62
85300,76.12,142.15,34.07,0.98,0.87,0.98,0.62
85400,75.33,140.23,33.67,0.98,0.87,0.98,0.62
85500,75.33,140.23,33.67,0.98,0.87,0.98,0.62
85600,75.33,140.23,33.67,0.98,0.87,0.98,0.62
85700,74.55,138.32,33.27,0.98,0.87,0.98,0.62
85800,76.12,142.15,34.07,0.98,0.87,0.98,0.62
85900,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86000,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86100,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86200,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86300,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86400,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86500,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86600,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86700,75.33,140.23,33.67,0.98,0.87,0.98,0.60
86800,75.33,140.23,33.67,0.98,0.87,0.98,0.61
86900,75.33,140.23,33.67,0.98,0.87,0.98,0.60
87000,75.33,140.23,33.67,0.98,0.87,0.98,0.60
87100,77.70,146.03,34.88,0.98,0.87,0.98,0.60
87200,75.33,140.23,33.67,0.98,0.87,0.98,0.60
87300,75.33,140.23,33.67,0.98,0.87,0.98,0.60
87400,75.33,140.23,33.67,0.98,0.87,0.98,0.60
87500,75.33,140.23,33.67,0.98,0.87,0.98,0.60
87600,75.33,140.23,33.67,0.98,0.87,0.98,0.59
87700,75.33,140.23,33.67,0.98,0.87,0.98,0.59
87800,75.33,140.23,33.67,0.98,0.87,0.98,0.59
87900,75.33,140.23,33.67,0.98,0.88,0.98,0.59
88000,74.55,138.32,33.27,0.98,0.87,0.98,0.59
88100,76.12,142.15,34.07,0.98,0.88,0.98,0.59
88200,76.12,142.15,34.07,0.98,0.88,0.97,0.58
88300,75.33,140.23,33.67,0.98,0.88,0.98,0.58
88400,75.33,140.23,33.67,0.97,0.88,0.97,0.58
88500,75.33,140.23,33.67,0.97,0.88,0.97,0.58
88600,75.33,140.23,33.67,0.97,0.88,0.97,0.58
88700,75.33,140.23,33.67,0.97,0.88,0.97,0.58
88800,76.12,142.15,34.07,0.97,0.88,0.97,0.58
88900,77.70,146.03,34.88,0.97,0.88,0.97,0.57
89000,76.12,142.15,34.07,0.97,0.88,0.97,0.56
89100,75.33,140.23,33.67,0.97,0.88,0.97,0.56
89200,75.33,140.23,33.67,0.97,0.88,0.97,0.56
89300,74.55,138.32,33.27,0.97,0.88,0.97,0.55
89400,75.33,140.23,33.67,0.97,0.88,0.97,0.55
89500,75.33,140.23,33.67,0.97,0.88,0.97,0.55
89600,75.33,140.23,33.67,0.97,0.88,0.97,0.55
89700,75.33,140.23,33.67,0.97,0.88,0.97,0.55
89800,75.33,140.23,33.67,0.97,0.88,0.97,0.55
89900,75.33,140.23,33.67,0.97,0.88,0.97,0.55
